invoice_id,vendor,category,invoice_date,due_date,payment_terms,amount,tax_amount,label
INV-00628,Ironclad Security,Software License,2025-07-26,2025-09-09,Net 45,1166.63,209.99,Valid
INV-00633,Apex Office Supplies,Marketing,2025-04-13,2025-05-13,Net 45,2008.65,100.43,Valid
INV-01307,Crestline IT Services,Facilities,2026-03-01,2026-03-16,Net 60,1187.34,213.72,Valid
INV-01249,Horizon Software Inc,Security,2026-02-14,2026-04-15,Net 30,1356.89,244.24,Valid
INV-01497,Horizon Software Inc,Logistics,2026-06-05,2026-06-18,Net 30,1263.12,151.57,Duplicate
INV-01255,Falcon Freight Co,Consulting,2026-04-29,2026-05-29,Net 45,1442.69,259.68,Valid
INV-01382,Delta Print Solutions,Software License,2026-02-10,2026-03-12,Net 60,75.1,9.01,Valid
INV-00796,Apex Office Supplies,Security,2026-01-01,2026-02-15,Net 45,1848.82,221.86,Valid
INV-00646,Horizon Software Inc,Marketing,2025-11-25,2025-12-25,Net 15,1193.32,143.2,Valid
INV-01013,Junction Marketing Group,Marketing,2026-01-03,2026-02-17,Net 60,2630.18,473.43,Valid
INV-00557,Greenfield Consulting,IT Services,2025-06-14,2025-06-29,Net 45,4327.28,778.91,Valid
INV-00682,Falcon Freight Co,Consulting,2025-12-06,2026-01-20,Net 60,10.0,1.2,Valid
INV-00578,Everline Facilities,Security,2026-01-28,2026-03-29,Net 15,3403.76,612.68,Valid
INV-01110,,Logistics,2025-06-16,2025-07-01,Net 30,10.0,0.5,Missing Info
INV-01267,Delta Print Solutions,Consulting,2026-03-26,2026-05-25,Net 60,1261.53,63.08,Valid
INV-01184,Crestline IT Services,Software License,2026-03-26,2026-05-10,Net 15,1487.46,267.74,Valid
INV-00525,Horizon Software Inc,IT Services,2025-05-12,2025-05-27,Net 15,1509.07,181.09,Valid
INV-01060,Greenfield Consulting,Software License,2025-12-07,2025-12-22,Net 45,4123.23,494.79,Valid
INV-00541,Apex Office Supplies,Facilities,2026-06-24,2026-08-23,Net 30,1812.17,90.61,Valid
INV-01195,Greenfield Consulting,IT Services,2026-03-16,2026-04-30,Net 45,3936.72,196.84,Valid
INV-00749,Delta Print Solutions,Office Supplies,2026-01-15,2026-01-30,Net 60,1573.13,283.16,Valid
INV-01385,Junction Marketing Group,Facilities,2025-02-12,2025-04-13,Net 60,2125.64,382.62,Valid
INV-00485,Greenfield Consulting,Logistics,2026-03-07,2026-04-21,Net 60,4476.27,805.73,Valid
INV-00096,Crestline IT Services,Consulting,2026-04-30,2026-05-15,Net 60,1196.54,215.38,Valid
INV-01021,Ironclad Security,Office Supplies,2025-06-02,2025-07-02,Net 30,1296.25,64.81,Valid
INV-00564,Horizon Software Inc,Security,2025-04-29,2025-06-13,Net 60,1579.43,189.53,Valid
INV-01265,Falcon Freight Co,Security,2025-06-10,2025-07-25,Net 60,696.65,125.4,Valid
INV-00743,Junction Marketing Group,Software License,2025-10-10,2025-12-09,Net 60,2182.93,109.15,Valid
INV-00864,Falcon Freight Co,Logistics,2025-12-19,2026-01-03,Net 45,1518.31,182.2,Valid
INV-00892,Delta Print Solutions,Security,2025-03-09,2025-04-08,Net 45,1288.47,154.62,Valid
INV-01039,Delta Print Solutions,Security,2026-03-22,2026-05-06,Net 15,372.68,44.72,Valid
INV-00207,Junction Marketing Group,Office Supplies,2026-02-15,2026-03-02,Net 15,2652.28,132.61,Valid
INV-00393,Bluewave Logistics,Consulting,2026-01-18,2026-03-19,Net 30,3856.41,462.77,Valid
INV-00795,Horizon Software Inc,Logistics,2025-05-10,2025-06-09,Net 15,1275.53,229.6,Valid
INV-00871,Crestline IT Services,Marketing,2025-03-03,2025-04-17,Net 15,1324.24,66.21,Valid
INV-00398,Apex Office Supplies,Office Supplies,2025-03-18,2025-05-02,Net 30,3163.49,569.43,Valid
INV-00767,Bluewave Logistics,Security,2025-05-03,2025-05-18,Net 15,3991.32,718.44,Valid
INV-01375,Falcon Freight Co,Consulting,2025-11-22,2026-01-21,Net 15,950.92,171.17,Valid
INV-01242,Crestline IT Services,Office Supplies,2025-01-15,2025-02-14,Net 30,1289.74,64.49,Valid
INV-01029,Horizon Software Inc,IT Services,2025-09-07,2025-09-22,Net 60,1278.79,63.94,Valid
INV-00643,Ironclad Security,Consulting,2026-06-20,2026-07-05,Net 60,1961.66,235.4,Valid
INV-00613,Bluewave Logistics,,2025-05-13,2025-07-12,Net 60,3822.9,688.12,Missing Info
INV-00961,Bluewave Logistics,Security,2025-04-22,2025-06-21,Net 15,3559.2,427.1,Valid
INV-00726,Delta Print Solutions,Consulting,2025-06-15,2025-08-14,Net 15,10.0,0.5,Valid
INV-00684,Delta Print Solutions,Facilities,2025-09-07,2025-09-22,Net 60,630.78,113.54,Valid
INV-00099,Delta Print Solutions,Marketing,2025-03-19,2025-04-18,Net 15,625.51,31.28,Valid
INV-00805,Bluewave Logistics,Marketing,2026-03-09,2026-04-08,Net 45,3525.47,634.58,Valid
INV-00407,Greenfield Consulting,IT Services,2025-11-21,2026-01-05,Net 15,4184.09,209.2,Valid
INV-00503,Ironclad Security,Office Supplies,2025-02-23,2025-03-25,Net 60,1915.51,95.78,Valid
INV-01072,Greenfield Consulting,Software License,2025-05-16,2025-07-15,Net 60,4305.36,516.64,Valid
INV-01057,Bluewave Logistics,Marketing,2025-01-17,2025-03-18,Net 30,3833.85,690.09,Valid
INV-00930,Bluewave Logistics,Facilities,2025-06-02,2025-07-17,Net 60,3238.53,161.93,Valid
INV-00780,Ironclad Security,Marketing,2025-11-20,2026-01-19,Net 15,2361.26,283.35,Valid
INV-00201,Crestline IT Services,IT Services,2025-03-03,2025-04-17,Net 60,1040.41,187.27,Valid
INV-00135,,Security,2026-03-23,2026-05-22,Net 45,1254.49,62.72,Missing Info
INV-01052,Delta Print Solutions,Consulting,2025-09-11,2025-10-26,Net 30,1581.3,189.76,Valid
INV-00041,Apex Office Supplies,Office Supplies,2025-03-04,2025-04-18,Net 60,1543.01,77.15,Valid
INV-01018,Apex Office Supplies,IT Services,2025-09-02,2025-11-01,Net 45,2680.86,321.7,Valid
INV-00231,Junction Marketing Group,Security,2025-07-12,2025-08-26,Net 30,2299.44,413.9,Valid
INV-00379,Delta Print Solutions,Security,2025-11-26,2026-01-10,Net 45,1594.44,191.33,Valid
INV-00289,Falcon Freight Co,Facilities,2025-03-17,2025-05-16,Net 30,576.35,69.16,Valid
INV-00419,Falcon Freight Co,Logistics,2025-07-25,2025-09-23,Net 60,1762.87,211.54,Valid
INV-00392,Delta Print Solutions,Marketing,2025-07-16,2025-08-30,Net 60,660.81,79.3,Valid
INV-00593,Apex Office Supplies,Logistics,2026-05-01,2026-05-31,Net 15,823.82,148.29,Valid
INV-01163,Apex Office Supplies,Security,2026-06-13,2026-07-13,Net 30,1428.66,257.16,Valid
INV-01087,Falcon Freight Co,Consulting,2025-04-05,,Net 30,2219.34,110.97,Missing Info
INV-00648,Horizon Software Inc,Security,2026-03-31,2026-05-30,Net 60,1194.1,59.7,Valid
INV-01153,Horizon Software Inc,Office Supplies,2026-03-09,2026-05-08,Net 60,1454.04,174.48,Valid
INV-01368,Junction Marketing Group,Consulting,2026-01-04,2026-01-19,Net 30,2259.7,112.98,Valid
INV-00521,Everline Facilities,Security,2025-06-28,2025-07-13,Net 30,2692.51,323.1,Valid
INV-00065,Junction Marketing Group,Software License,2025-09-29,2025-10-14,Net 45,2377.0,118.85,Valid
INV-00015,Horizon Software Inc,Consulting,2025-05-27,2025-07-11,Net 45,1180.79,59.04,Valid
INV-01181,Everline Facilities,Facilities,2026-01-29,2026-03-15,Net 15,3193.32,574.8,Valid
INV-01065,Horizon Software Inc,Facilities,2025-08-03,2025-09-02,Net 45,1238.59,148.63,Valid
INV-00493,Apex Office Supplies,Security,2025-05-21,2025-06-05,Net 45,2222.57,111.13,Valid
INV-00380,Everline Facilities,Security,2025-09-25,2025-11-09,Net 60,2925.55,526.6,Valid
INV-00188,Crestline IT Services,Office Supplies,2025-04-23,2025-05-08,Net 45,1422.54,71.13,Valid
INV-00764,Falcon Freight Co,Marketing,2025-12-29,2026-01-28,Net 30,1076.09,193.7,Valid
INV-00217,Ironclad Security,Office Supplies,2025-12-29,2026-01-13,Net 60,1890.39,226.85,Valid
INV-00792,Bluewave Logistics,Office Supplies,2025-03-07,2025-05-06,Net 15,3545.47,638.18,Valid
INV-01077,Everline Facilities,Marketing,2025-02-18,2025-03-20,Net 60,3638.43,436.61,Valid
INV-00879,Apex Office Supplies,Facilities,2025-10-14,2025-11-13,Net 60,3243.47,162.17,Valid
INV-00338,Everline Facilities,IT Services,2025-02-08,2025-02-23,Net 45,3109.75,373.17,Valid
INV-00720,Junction Marketing Group,Software License,2025-06-28,2025-08-27,Net 45,2587.36,465.72,Valid
INV-00296,,Marketing,2026-03-03,2026-03-18,Net 45,2777.63,333.32,Missing Info
INV-01017,Bluewave Logistics,Office Supplies,2026-03-25,2026-04-24,Net 30,4001.19,200.06,Valid
INV-01276,Delta Print Solutions,Software License,2026-03-29,2026-05-13,Net 30,2522.24,454.0,Valid
INV-00456,Everline Facilities,IT Services,2025-12-23,2026-01-07,Net 30,1833.88,220.07,Valid
INV-01495,Horizon Software Inc,Office Supplies,2025-09-15,2025-11-09,Net 60,1465.63,175.88,Duplicate
INV-00816,Apex Office Supplies,IT Services,2025-07-23,2025-09-21,Net 30,1482.2,266.8,Valid
INV-00270,Ironclad Security,Software License,2025-10-01,2025-10-16,Net 15,956.82,172.23,Valid
INV-00996,Everline Facilities,Consulting,2026-02-05,2026-04-06,Net 30,3322.72,598.09,Valid
INV-00202,Falcon Freight Co,Marketing,2026-03-10,2026-03-25,Net 45,408.16,48.98,Valid
INV-00162,Horizon Software Inc,Office Supplies,2025-09-18,2025-11-17,Net 60,1650.18,198.02,Valid
INV-00730,Crestline IT Services,Logistics,2025-08-13,2025-10-12,Net 30,1050.26,189.05,Valid
INV-00402,Ironclad Security,Software License,2025-12-21,2026-01-05,Net 30,1923.15,96.16,Valid
INV-00703,Bluewave Logistics,Security,2025-09-14,2025-09-29,Net 45,3605.24,180.26,Valid
INV-01130,Greenfield Consulting,Facilities,2025-07-13,2025-07-28,Net 30,4249.87,509.98,Valid
INV-00566,Falcon Freight Co,Marketing,2025-07-11,2025-09-09,Net 60,269.15,13.46,Valid
INV-01414,Bluewave Logistics,Logistics,2025-12-30,2026-01-25,Net 45,3809.42,685.7,Duplicate
INV-01022,Horizon Software Inc,Office Supplies,2025-01-20,,Net 30,983.77,177.08,Missing Info
INV-01026,Falcon Freight Co,Logistics,2026-02-16,2026-04-02,Net 45,235.19,11.76,Valid
INV-01412,Ironclad Security,Facilities,2025-03-30,2025-04-13,Net 30,902.91,45.15,Duplicate
INV-01105,Falcon Freight Co,Facilities,2025-06-17,2025-07-02,Net 60,1453.77,174.45,Valid
INV-00206,Everline Facilities,Logistics,2025-12-14,2026-01-28,Net 30,2092.78,104.64,Valid
INV-00035,Delta Print Solutions,Logistics,2026-04-05,2026-05-05,Net 45,990.28,118.83,Valid
INV-00776,Falcon Freight Co,Security,2026-01-09,2026-03-10,Net 30,754.41,90.53,Valid
INV-00509,Everline Facilities,Consulting,2025-04-17,2025-05-17,Net 60,2750.38,495.07,Valid
INV-01474,Horizon Software Inc,Marketing,2025-05-04,2025-05-31,Net 45,1468.16,176.18,Duplicate
INV-01391,Delta Print Solutions,Marketing,2025-12-04,2026-01-18,Net 30,10.0,1.2,Valid
INV-00092,Greenfield Consulting,Facilities,2025-12-02,2026-01-01,Net 45,4289.4,514.73,Valid
INV-01364,Delta Print Solutions,Consulting,2025-08-24,2025-10-23,Net 30,2051.13,369.2,Valid
INV-00898,Everline Facilities,Security,2025-02-25,2025-03-27,Net 15,4144.63,497.36,Valid
INV-00565,Everline Facilities,Facilities,2025-04-04,2025-06-03,Net 60,3406.64,170.33,Valid
INV-01370,Ironclad Security,Office Supplies,2025-09-09,2025-10-09,Net 30,2008.96,100.45,Valid
INV-00777,Junction Marketing Group,Marketing,2025-05-15,2025-06-14,Net 30,2526.27,126.31,Valid
INV-00242,Junction Marketing Group,Logistics,2025-05-15,2025-07-14,Net 30,2228.72,111.44,Valid
INV-00014,Bluewave Logistics,Security,2025-08-05,2025-09-19,Net 60,3642.57,182.13,Valid
INV-00316,Ironclad Security,Marketing,2026-06-06,2026-08-05,Net 60,1449.78,260.96,Valid
INV-00601,Horizon Software Inc,Software License,2025-10-30,2025-12-14,Net 60,1343.2,161.18,Valid
INV-00388,Bluewave Logistics,Security,2025-06-04,2025-06-19,Net 45,3818.36,190.92,Valid
INV-01298,Falcon Freight Co,Logistics,2026-01-22,2026-03-23,Net 30,1027.13,184.88,Valid
INV-00167,Junction Marketing Group,Facilities,2026-05-24,2026-07-08,Net 30,2118.35,105.92,Valid
INV-00841,Delta Print Solutions,Logistics,2025-07-17,2025-08-16,Net 60,173.46,31.22,Valid
INV-00021,Apex Office Supplies,IT Services,2025-09-27,2025-10-27,Net 45,2345.32,422.16,Valid
INV-00647,Ironclad Security,Consulting,2025-08-17,2025-10-16,Net 15,1853.78,222.45,Valid
INV-01155,Junction Marketing Group,Consulting,2025-04-11,2025-06-10,Net 45,2674.36,133.72,Valid
INV-00832,Bluewave Logistics,Security,2026-02-01,2026-03-03,Net 30,5068.42,912.32,Valid
INV-01268,Falcon Freight Co,Marketing,2025-10-21,2025-11-20,Net 45,1337.84,66.89,Valid
INV-00563,Bluewave Logistics,Marketing,2025-01-27,2025-02-26,Net 15,3026.5,151.33,Valid
INV-01459,Apex Office Supplies,Security,2025-10-18,2025-11-13,Net 30,3726.68,670.8,Duplicate
INV-00687,Delta Print Solutions,Logistics,2025-11-25,2025-12-10,Net 15,263.88,13.19,Valid
INV-00958,Falcon Freight Co,Facilities,2025-08-02,2025-10-01,Net 30,84.28,10.11,Valid
INV-00190,Crestline IT Services,IT Services,2026-03-08,2026-03-23,Net 60,1005.89,181.06,Valid
INV-00976,Ironclad Security,Facilities,2025-10-03,2025-12-02,Net 15,914.93,164.69,Valid
INV-00700,Delta Print Solutions,Logistics,2025-12-19,2026-01-18,Net 30,1540.66,184.88,Valid
INV-00511,Apex Office Supplies,Facilities,2025-08-26,2025-10-25,Net 60,939.55,169.12,Valid
INV-01083,Crestline IT Services,Office Supplies,2026-04-15,2026-05-30,Net 45,1393.78,69.69,Valid
INV-00475,Horizon Software Inc,IT Services,2025-03-14,2025-04-13,Net 15,1316.39,157.97,Valid
INV-00857,Apex Office Supplies,IT Services,2026-02-07,2026-04-08,Net 30,1129.56,203.32,Valid
INV-00748,Crestline IT Services,IT Services,2026-04-28,2026-06-27,Net 45,1181.99,59.1,Valid
INV-00253,Crestline IT Services,Logistics,2025-02-09,2025-03-26,Net 60,1110.03,133.2,Valid
INV-00022,Ironclad Security,Logistics,2025-07-23,2025-08-22,Net 15,953.28,114.39,Valid
INV-01338,Greenfield Consulting,Security,2026-02-21,2026-04-07,Net 60,4434.75,221.74,Valid
INV-00460,Crestline IT Services,Logistics,2026-02-26,2026-03-13,Net 30,1149.99,138.0,Valid
INV-01185,Everline Facilities,Software License,2025-03-24,2025-05-23,Net 45,3279.61,393.55,Valid
INV-00277,Greenfield Consulting,Security,2025-02-03,2025-03-05,Net 45,4099.45,737.9,Valid
INV-00956,Ironclad Security,Software License,2026-04-18,2026-06-17,Net 30,1550.81,279.15,Valid
INV-01216,Crestline IT Services,Consulting,2025-06-22,2025-08-06,Net 15,915.53,164.8,Valid
INV-00386,Crestline IT Services,Office Supplies,2026-05-16,2026-06-15,Net 15,1076.7,193.81,Valid
INV-00806,Ironclad Security,IT Services,2025-10-03,2025-12-02,Net 30,2527.72,126.39,Valid
INV-01438,Horizon Software Inc,Marketing,2025-05-21,2025-06-02,Net 45,1747.84,314.61,Duplicate
INV-00344,Delta Print Solutions,Consulting,2025-01-07,2025-02-21,Net 60,177.08,21.25,Valid
INV-00770,Delta Print Solutions,Software License,2025-05-12,2025-05-27,Net 60,1524.76,274.46,Valid
INV-01333,Horizon Software Inc,Software License,2025-08-03,2025-08-18,Net 15,1006.04,50.3,Valid
INV-00131,Bluewave Logistics,Software License,2026-04-25,2026-06-09,Net 45,3151.92,567.35,Valid
INV-00872,Horizon Software Inc,Marketing,2025-01-09,2025-01-24,Net 45,1236.16,148.34,Valid
INV-01124,Junction Marketing Group,IT Services,2025-07-09,2025-09-07,Net 30,2656.81,478.23,Valid
INV-01397,Horizon Software Inc,Logistics,2026-04-06,2026-04-21,Net 30,1422.33,170.68,Valid
INV-00088,Ironclad Security,Marketing,2025-08-14,2025-10-13,Net 60,1494.16,74.71,Valid
INV-01483,Ironclad Security,Software License,2026-04-28,2026-06-10,Net 60,1958.4,97.92,Duplicate
INV-00331,Horizon Software Inc,Marketing,2025-08-08,2025-09-07,Net 45,987.49,177.75,Valid
INV-01239,Greenfield Consulting,IT Services,2025-01-19,2025-02-03,Net 15,4551.24,546.15,Valid
INV-00467,Junction Marketing Group,Office Supplies,2026-05-12,2026-06-26,Net 15,1955.62,352.01,Valid
INV-00122,Delta Print Solutions,Consulting,2025-05-02,2025-07-01,Net 60,533.9,96.1,Valid
INV-01045,Greenfield Consulting,Security,2025-05-29,2025-06-28,Net 30,4437.87,798.82,Valid
INV-01096,Apex Office Supplies,Logistics,2026-02-24,2026-04-10,Net 60,2351.88,282.23,Valid
INV-01131,Apex Office Supplies,Security,2026-05-19,2026-06-03,Net 15,1346.23,161.55,Valid
INV-01295,Crestline IT Services,Marketing,2026-03-08,2026-03-23,Net 30,1196.85,143.62,Valid
INV-00861,Horizon Software Inc,Consulting,2025-07-22,2025-09-20,Net 30,1200.0,144.0,Valid
INV-01460,Greenfield Consulting,Security,2026-05-22,2026-07-18,Net 60,4191.05,754.39,Duplicate
INV-01127,Horizon Software Inc,Office Supplies,2026-01-05,2026-02-19,Net 15,1283.94,231.11,Valid
